close_siu9,close_sih9,close_sim9,close_siz9,return_siu9,return_sih9,return_sim9,return_siz9,alpha_siu9,alpha_sih9,alpha_sim9,alpha_siz9
65100.0,66860.0,67450.0,66778.0,-0.0007981335952849111,0.0027295359788834794,0.0017673879787913904,0.004180451127819618,0.5,-0.15727889782281634,-0.10183886033380303,-0.24088224184338064
65565.0,66632.0,67296.0,66325.0,0.0071428571428571175,-0.0034101106790308533,-0.0022831727205336882,-0.006783671268980829,-0.5,0.13665637046946258,0.09149559252185184,0.2718480370086856
66044.0,66588.0,67298.0,66664.0,0.007305727141005081,-0.0006603433785568047,2.9719448407128368e-05,0.005111194873727909,-0.2934818666802806,0.5,-0.0011938742067545086,-0.20532425911296492
66043.0,66871.0,66638.0,66710.0,-1.5141420870889988e-05,0.004250015017720932,-0.009807126511932052,0.0006900276011041484,0.0007707700998627279,-0.4301597522180627,0.4992292299001373,-0.06984024778193733
65775.0,66753.0,66848.0,66219.0,-0.00405796223672461,-0.0017645915269698387,0.003151355082685603,-0.007360215859691155,0.15391159644957988,0.06692795131000157,-0.5,0.2791604522404186
65789.0,67020.0,66882.0,67060.0,0.00021284682630184903,0.0039998202327984345,0.0005086165629488715,0.012700282396291174,-0.006108716807598619,-0.11479508296176347,-0.014597326164979427,-0.3644988740656585
66720.0,67021.0,66796.0,67354.0,0.014151301889373524,1.4920919128691423e-05,-0.0012858467151102282,0.004384133611690988,-0.38142937981420566,-0.0004021733812200257,0.5,-0.1181684468045743
66317.0,67163.0,67015.0,67577.0,-0.00604016786570738,0.0021187389027319536,0.003278639439487474,0.0033108649820352554,0.5,-0.12165133792430469,-0.18824918628281925,-0.19009947579287606
66494.0,67532.0,67086.0,67950.0,0.002668998899226338,0.005494096451915453,0.0010594642990375824,0.005519629459727504,-0.09052247530296392,-0.18633923398199298,-0.035933072460914685,-0.18720521825412842
66467.0,68498.0,66835.0,67691.0,-0.0004060516738352282,0.014304329799206261,-0.003741466177741959,-0.003811626195732165,0.025508501380402646,-0.5,0.2350419941832055,0.23944950443639185
66146.0,68701.0,66987.0,66960.0,-0.004829464245414972,0.002963590177815334,0.002274257499812915,-0.01079907225480492,0.15450788515441038,-0.2829015236996428,-0.21709847630035722,0.3454921148455896
66435.0,69155.0,66767.0,66775.0,0.004369122849454232,0.0066083463122807995,-0.0032842193261378716,-0.0027628434886499686,-0.19900410491172243,-0.30099589508827757,0.27155492068863996,0.22844507931136004
66596.0,68106.0,66837.0,67066.0,0.00242342138932794,-0.01516882365700234,0.0010484221247022418,0.004357918382628334,-0.15475702973561534,0.5,-0.06695108603172682,-0.2782918842326578
66140.0,67488.0,68218.0,67075.0,-0.006847258093579223,-0.009074090388512035,0.02066220805841068,0.00013419616497190034,0.21503386165063829,0.28496613834936174,-0.49677357288475343,-0.0032264271152465857
65658.0,66860.0,67700.0,67548.0,-0.007287571817357175,-0.009305357989568552,-0.007593303820106145,0.0070518076779724215,0.1506553672170805,0.19236889325273798,0.1569757395301815,-0.5
65628.0,66897.0,67251.0,67618.0,-0.00045691309512929656,0.0005533951540532822,-0.006632200886262929,0.0010363001125126559,0.03222638938579767,-0.1740569924601736,0.4677736106142023,-0.3259430075398264
65843.0,67057.0,67125.0,67557.0,0.003276040714329298,0.00239173655021907,-0.0018735780880582142,-0.000902126652666424,-0.28900577434656355,-0.21099422565343642,0.3374959268126424,0.16250407318735757
65599.0,66868.0,66706.0,67753.0,-0.003705784973345727,-0.0028184976959899632,-0.006242085661080088,0.0029012537560875185,0.14513857337629535,0.11038760683705613,0.24447381978664853,-0.5
65511.0,66595.0,66512.0,67697.0,-0.0013414838640832816,-0.0040826703355865135,-0.002908284112373649,-0.00082653166649449,0.07323333667578118,0.22287824641599266,0.15876698576305984,0.045121431145166334
65393.0,67189.0,66470.0,67985.0,-0.0018012242218864438,0.008919588557699587,-0.0006314649987971821,0.0042542505576317335,0.37021256282384274,-0.33853413874317156,0.12978743717615726,-0.16146586125682846
65753.0,68009.0,66400.0,67043.0,0.005505176395026901,0.012204378692940887,-0.0010531066646607412,-0.013855997646539664,-0.1554295511005588,-0.3445704488994412,0.035317569811004645,0.46468243018899535
65644.0,67975.0,66862.0,66987.0,-0.0016577190394354568,-0.0004999338322868585,0.006957831325301145,-0.0008352848172068494,0.27693844839592496,0.08351891757321024,-0.5,0.1395426340308648
65469.0,68334.0,66888.0,66604.0,-0.0026658948266407023,0.005281353438764347,0.0003888606383297688,-0.0057175272814128375,0.15899800775149497,-0.465710233066804,-0.03428976693319602,0.341001992248505
65683.0,67035.0,66875.0,66336.0,0.0032687226015366555,-0.019009570638335194,-0.00019435474225570903,-0.004023782355414118,-0.5,0.4092003148650924,0.004183683221449395,0.08661600191345822
66229.0,67795.0,66726.0,66226.0,0.008312653197935616,0.011337361080032915,-0.0022280373831775613,-0.0016582247949831208,-0.2115177393854545,-0.28848226061454546,0.28665556787422697,0.213344432125773
66140.0,67441.0,66666.0,66394.0,-0.0013438221926950211,-0.005221624013570292,-0.0008991997122560491,0.0025367680367227585,0.09001245386339857,0.34975697913643433,0.060230567000167066,-0.5
66228.0,67415.0,66739.0,65700.0,0.0013305110371937268,-0.0003855221601103409,0.001095010950109554,-0.010452751754676637,-0.27427313464039177,0.017785219451981263,-0.2257268653596082,0.48221478054801875
66311.0,67640.0,66921.0,65030.0,0.0012532463610557265,0.003337536156641674,0.0027270411603410594,-0.01019786910197873,-0.08562971835580348,-0.22804158063127175,-0.18632870101292479,0.5
66190.0,67787.0,67026.0,64768.0,-0.0018247349610169827,0.002173270254287374,0.001569014210785813,-0.004028909733968966,0.15586314647522032,-0.2903667899341361,-0.20963321006586388,0.3441368535247797
66286.0,66968.0,66900.0,65131.0,0.001450370146547808,-0.012081962618201159,-0.0018798675140989651,0.005604619565217295,-0.10279037998660219,0.43267832740100565,0.06732167259899433,-0.3972096200133978
66066.0,67224.0,66563.0,64983.0,-0.0033189512114172315,0.0038227212997252735,-0.005037369207772757,-0.0022723434309315227,0.15613209986781584,-0.5,0.23697095320759287,0.1068969469245913
65787.0,67230.0,66312.0,64651.0,-0.004223049677595125,8.925383791513752e-05,-0.003770863693042692,-0.00510902851515016,0.1611489127558304,-0.5,0.1438937807215926,0.194957306522577
65658.0,67098.0,66395.0,64734.0,-0.0019608737288522304,-0.00196340919232485,0.0012516588249487093,0.0012838161822710248,0.24983847600163223,0.2501615239983678,-0.2468292571184149,-0.2531707428815851
65433.0,67081.0,66054.0,64580.0,-0.0034268482134698353,-0.0002533607559093154,-0.005135928910309562,-0.002378966231037838,0.1530511989694858,0.011315694494817546,0.22938281142864,0.10625029510705665
65398.0,67470.0,65325.0,64607.0,-0.000534898292910313,0.005798959466913223,-0.011036424743391726,0.0004180860947662346,0.02311309999868674,-0.4663758218740403,0.4768869000013133,-0.033624178125959706
65200.0,67440.0,65255.0,64950.0,-0.003027615523410465,-0.0004446420631392112,-0.0010715652506697593,0.00530902224217189,0.3331573029884233,0.04892819098238733,0.1179145060291894,-0.5
65098.0,67655.0,65132.0,64951.0,-0.0015644171779141125,0.0031880189798338954,-0.001884913033484037,1.539645881454277e-05,0.22677115295377773,-0.49759686823182714,0.27322884704622225,-0.0024031317681728367
64858.0,68349.0,64608.0,65184.0,-0.0036867492088851206,0.010257926243441018,-0.008045200515875428,0.0035873196717526312,0.15712431843720537,-0.3704494057481515,0.34287568156279463,-0.12955059425184853
64660.0,68977.0,65535.0,65581.0,-0.003052823090443746,0.009188137353874914,0.014348068350668708,0.006090451644575445,0.5,-0.15506537314693247,-0.24214794435956408,-0.10278668249350346
63800.0,69375.0,64853.0,66060.0,-0.013300340241262032,0.005770039288458539,-0.010406652933546923,0.0073039447400924384,0.280515123600638,-0.2206687447322072,0.21948487639936198,-0.2793312552677928
64112.0,68977.0,65132.0,65915.0,0.0048902821316614276,-0.005736936936936887,0.0043020369142521275,-0.0021949742658189386,-0.2659982811320829,0.36163648270190374,-0.23400171886791712,0.13836351729809626
63565.0,69552.0,65720.0,65880.0,-0.008531944097828759,0.008336112037345744,0.009027820426211308,-0.000530986877038564,0.47070556542298186,-0.24004101763357316,-0.25995898236642684,0.029294434577018136
63621.0,69719.0,65865.0,65266.0,0.0008809879650750752,0.0024010812054289232,0.0022063298843579826,-0.00931997571341836,-0.08025910254235602,-0.2187414928677507,-0.2009994045898933,0.5
63848.0,70128.0,66480.0,65504.0,0.003568004275317893,0.005866406574965177,0.009337280801639647,0.003646615389329755,-0.07957791524472213,-0.13083964289030076,-0.20825124717173982,-0.0813311946932373
63862.0,70350.0,66139.0,65947.0,0.00021927076807415347,0.0031656399726214257,-0.005129362214199795,0.006762945774303919,-0.010803797223090925,-0.15597579488546712,0.5,-0.33322040789144197
63839.0,70582.0,66203.0,65464.0,-0.00036015157683755294,0.003297796730632463,0.0009676590211524783,-0.0073240632629232305,0.023434507255966103,-0.38657026617289986,-0.11342973382710013,0.4765654927440339
63622.0,69545.0,65852.0,65030.0,-0.0033991760522564807,-0.01469213113825052,-0.005301874537407714,-0.006629597946963162,0.05660994899650822,0.24468305895313944,0.08829752932311188,0.11040946272724045
64039.0,68473.0,66190.0,64670.0,0.00655433655024984,-0.015414479833201544,0.005132721861143219,-0.005535906504690158,-0.28041001933644755,0.3678805627875774,-0.21958998066355243,0.13211943721242259
64168.0,67691.0,65933.0,64883.0,0.0020143974765376438,-0.011420559928731033,-0.0038827617464873843,0.0032936446574918232,-0.18974957485957863,0.3731399029279058,0.12686009707209422,-0.31025042514042134
64110.0,67622.0,65666.0,64782.0,-0.0009038773220296781,-0.0010193378735725567,-0.00404956546797508,-0.0015566481204629667,0.060022967741296486,0.06769025266121059,0.2689158490056193,0.10337093059187362
64475.0,67788.0,65547.0,64713.0,0.005693339572609535,0.0024548223950784376,-0.0018122011390978576,-0.001065110678892256,-0.3493634266959111,-0.15063657330408894,0.31491219126256065,0.18508780873743932
64144.0,67600.0,64985.0,64521.0,-0.005133772780147372,-0.002773352215731384,-0.008574000335637044,-0.00296694636317274,0.13198667869857392,0.07130147037890687,0.22043317379323238,0.07627867712928686
64381.0,67603.0,65249.0,64498.0,0.0036948116737340886,4.43786982249339e-05,0.004062475955989742,-0.00035647308628194985,-0.2367963149422169,-0.002844180740334358,-0.26035950431744875,0.5
63763.0,67488.0,64924.0,64232.0,-0.009599105326105528,-0.0017011079389968042,-0.004980919247804527,-0.0041241588886477,0.2352111797181742,0.041683010193797256,0.12204969656608433,0.10105611352194423
63453.0,67082.0,64911.0,64075.0,-0.004861753681602132,-0.0060158843053580435,-0.00020023411989400497,-0.002444264541038743,0.17977017272487447,0.2224457739929534,0.007403937894874265,0.09038011538729786
63616.0,67226.0,64839.0,64310.0,0.0025688304729485356,0.0021466265168004206,-0.0011092110736239391,0.0036675770581349187,-0.15321603480764726,-0.12803398534104085,0.5,-0.21874997985131192
63165.0,66812.0,64520.0,64583.0,-0.007089411468812923,-0.006158331597893696,-0.004919878468205852,0.004245062976208969,0.19511116122683692,0.16948645660796363,0.13540238216519945,-0.5
63359.0,66928.0,64542.0,64090.0,0.003071321143037986,0.0017362150511883723,0.00034097954122747076,-0.007633587786259555,-0.29827248287192587,-0.168613163521324,-0.03311435360675014,0.5
63334.0,67029.0,64639.0,64181.0,-0.0003945769346107575,0.0015090843891942818,0.0015028973381674415,0.0014198782961460932,0.5,-0.170254067275329,-0.16955604759577883,-0.1601898851288922
63646.0,66697.0,64354.0,64271.0,0.004926263934063924,-0.004953080010144828,-0.004409102863596304,0.0014022841650955797,-0.38920964626295423,0.26452591649524015,0.23547408350475985,-0.11079035373704575
63511.0,66274.0,64311.0,64475.0,-0.002121107375168907,-0.006342114337976268,-0.0006681791341641707,0.0031740598403635634,0.11614359125379495,0.34726951778954224,0.03658689095666281,-0.5
63539.0,66487.0,64798.0,64499.0,0.00044086851096669655,0.0032139300479825383,0.007572577008598813,0.00037223730127955434,-0.019003587272790428,-0.1385360910026378,-0.3264150749784544,-0.01604524674611736
63746.0,66629.0,65278.0,63802.0,0.003257841640567305,0.002135755862048283,0.007407636038149423,-0.01080636909099364,-0.1272471762269175,-0.08341992415211608,-0.2893328996209664,0.5
63576.0,66491.0,65245.0,64005.0,-0.002666833997427287,-0.0020711702111693153,-0.0005055301939397294,0.0031817184414282274,0.2542973682157327,0.1974975324055733,0.048205099378693994,-0.5
63657.0,66494.0,64965.0,64176.0,0.001274065685164194,4.511888827063437e-05,-0.004291516591309663,0.002671666276072182,-0.15962331507848498,-0.005652790591786699,0.5,-0.3347238943297283
63888.0,65844.0,65000.0,64081.0,0.003628823224468558,-0.009775318073811157,0.0005387516354959931,-0.0014803041635502723,-0.43536389223964944,0.4342415669105963,-0.06463610776035054,0.06575843308940373
63938.0,66056.0,65949.0,64121.0,0.0007826195842723926,0.003219731486543864,0.014599999999999946,0.0006242099842386217,-0.020352562843437758,-0.08373134117235619,-0.37968308420297253,-0.016233011781233535
64099.0,66082.0,65510.0,64188.0,0.002518064374863238,0.00039360542569943924,-0.006656658933418269,0.0010448994869076689,-0.31821310230019706,-0.04974074723598395,0.5,-0.13204615046381898
63904.0,65990.0,65670.0,64432.0,-0.003042169144604423,-0.0013922096788837601,0.0024423752098916562,0.003801333582601041,0.34302089037708594,0.15697910962291403,-0.19558689322829376,-0.30441310677170624
64260.0,66230.0,65679.0,64605.0,0.005570856284426551,0.0036369146840431466,0.00013704888076748745,0.0026850012416190783,-0.23154360494442008,-0.15116245938219006,-0.005696214421329043,-0.11159772125206079
65633.0,66279.0,65351.0,64352.0,0.02136632430750085,0.0007398459912426603,-0.004993985901125209,-0.003916105564584771,-0.4832660750088243,-0.016733924991175705,0.28024324555725955,0.21975675444274045
65461.0,66035.0,65632.0,64044.0,-0.0026206329133210415,-0.0036814073839376293,0.004299857691542508,-0.004786176031824962,0.11817197805057701,0.16600539142988893,-0.5,0.21582263051953404
65695.0,66183.0,65795.0,64086.0,0.0035746475000382194,0.002241235708336564,0.002483544612384092,0.0006557991380926609,-0.19958441681396819,-0.12513561736820525,-0.13866452652711966,-0.03661543929070692
65943.0,66004.0,65331.0,64083.0,0.0037750209300555504,-0.0027046220328482695,-0.00705220761456038,-4.6812096245685275e-05,-0.5,0.13793966076937214,0.359672854178148,0.0023874850524798928
65481.0,66081.0,64842.0,64144.0,-0.007006050680132825,0.001166595963880912,-0.007484961197593787,0.0009518905169858538,0.24173780061906736,-0.2753371273352678,0.25826219938093264,-0.22466287266473223
65821.0,67410.0,64813.0,63963.0,0.0051923458713214465,0.020111681118627045,-0.00044724098578086124,-0.002821776003991028,-0.10259920038387565,-0.39740079961612435,0.06840603569516315,0.4315939643048369
65846.0,66884.0,65008.0,64013.0,0.0003798179912186672,-0.007802996588043287,0.003008655670930116,0.00078170192142335,-0.04553980804967913,0.5,-0.3607348912096562,-0.09372530074066468
65385.0,66419.0,64782.0,64179.0,-0.0070011845822069985,-0.00695233538663953,-0.003476495200590679,0.0025932232515271103,0.20083701919213698,0.19943572392381376,0.09972725688404925,-0.5
66226.0,66293.0,64701.0,64241.0,0.012862277280721868,-0.0018970475315798208,-0.0012503473186996628,0.0009660480842643704,-0.4650699539254972,0.3013678965973027,0.1986321034026973,-0.03493004607450281
66496.0,65880.0,64580.0,64210.0,0.004076948630447275,-0.006229918694281467,-0.0018701411106474275,-0.00048255786802819944,-0.5,0.36293814612710007,0.10894934284094009,0.028112511031959834
66740.0,65716.0,64941.0,64261.0,0.003669393647738106,-0.0024893746205221223,0.005589965933725516,0.0007942688054820568,-0.18249101252353322,0.5,-0.2780073879090216,-0.03950159956744522
67096.0,65660.0,64740.0,64455.0,0.0053341324543003665,-0.000852151682999569,-0.0030951171062965077,0.003018938391870618,-0.31929170436436033,0.10794193763930815,0.39205806236069185,-0.18070829563563967
66841.0,65608.0,64645.0,64341.0,-0.003800524621437984,-0.0007919585744745605,-0.001467408093914102,-0.0017686758203397934,0.2427343706680687,0.05058132371670523,0.09372137156546034,0.11296293404976573
66075.0,66070.0,64864.0,64355.0,-0.011460032016277433,0.007041824167784316,0.0033877330033258435,0.00021759064981896614,0.5,-0.3306906359439372,-0.1590911040357009,-0.010218260020361868
65938.0,66086.0,65380.0,64025.0,-0.002073401437760136,0.00024216739821403266,0.00795510606808092,-0.005127806697226345,0.14396205462293785,-0.01477121625926973,-0.48522878374073025,0.3560379453770622
66270.0,66082.0,65318.0,63966.0,0.0050350329097030855,-6.0527191840908934e-05,-0.00094830223309883,-0.0009215150331901567,-0.5,0.015677821537495765,0.24563031460652848,0.23869186385597577
66220.0,65936.0,65375.0,63767.0,-0.0007544892108042323,-0.002209376229532989,0.0008726537860925809,-0.0031110277334833736,0.06209896941526975,0.1818448626433605,-0.5,0.25605616794136976
66739.0,65867.0,65454.0,63759.0,0.007837511325883506,-0.0010464693035671102,0.0012084130019121009,-0.00012545674094754933,-0.4332067703573982,0.4464741220084814,-0.06679322964260181,0.0535258779915186
66782.0,65952.0,65355.0,63582.0,0.0006443009334871075,0.001290479299193903,-0.0015125126042716541,-0.002776078671246407,-0.1665049400970736,-0.3334950599029264,0.17634142625178742,0.3236585737482126
66705.0,66150.0,65451.0,63677.0,-0.0011530053008295127,0.003002183406113579,0.0014689006196924037,0.0014941335598124272,0.5,-0.25164072919582736,-0.12312213247960878,-0.12523713832456385
66934.0,66232.0,65217.0,62785.0,0.003433026010044138,0.0012396069538926913,-0.0035751936563230835,-0.014008197622375373,-0.36735455540164164,-0.13264544459835834,0.10166393955682147,0.39833606044317854
66875.0,66095.0,64969.0,62891.0,-0.0008814653240505343,-0.0020684865321898283,-0.0038026894828036006,0.0016883013458628415,0.06526818764635677,0.15316129114023727,0.281570521213406,-0.5
67177.0,65746.0,64821.0,62451.0,0.004515887850467193,-0.005280278387169934,-0.0022780095122288957,-0.006996231575265188,-0.5,0.18139652072889292,0.07825780563193352,0.24034567363917358
66240.0,65500.0,64613.0,62506.0,-0.013948226327463287,-0.003741672497186155,-0.003208836642446089,0.0008806904613216648,0.33370981582652154,0.08951911236632744,0.07677107180715101,-0.5
66239.0,65590.0,64576.0,62553.0,-1.5096618357524072e-05,0.0013740458015267798,-0.0005726401807685244,0.0007519278149297204,0.012843009302780093,-0.32315683291897856,0.4871569906972199,-0.1768431670810214
65824.0,65246.0,64387.0,62420.0,-0.006265191201557996,-0.005244701936270801,-0.0029267839444995225,-0.002126196984956752,0.18913357597559044,0.15832704864399463,0.08835374623419058,0.06418562914622433
